NAME,total_filed24,total_filed2224,total_pop,housing_units,rental_units,rental_pop,pct_pov,total_burdened,total_moved,total_students,n_serial,n_cases_filed_by_businesses,total_plaintiffs,n_business_plaintiffs,n_plaintiffs_serial,landarea_sqmi,court,fips,GEOID,eviction_rate24,pct_rental_units,pct_burdened,exploit,pct_moved,pct_students,pct_serial,pct_business,prop_landlord_serial,pop_density,dissim_wb,dissim_wh,cowhite,percent_white
mathews county,25,93,8517,5486,542,1311,7.9,147,104,92,15,25,61,18,6,85.91084182973658,Mathews General District Court,115,51115,0.046125461254612546,9.87969376594969,1.7259598450158504,0.7511864406779661,7.9328756674294425,1.080192556064342,16.129032258064516,29.508196721311474,0.09836065573770492,99.13766200638003,0.3465158593309464,0.1089570594062788,7218,84.74815075730892
mecklenburg county,151,536,30431,19184,3760,8327,17.4,1482,1030,898,82,261,267,79,27,625.3095796077209,Mecklenburg General District Court,117,51117,0.04015957446808511,19.599666388657212,4.87003384706385,0.9733656174334141,12.36940074456587,2.9509381880319414,15.298507462686567,29.588014981273407,0.10112359550561797,48.66549464841152,0.27750167983489876,0.4548372345676183,18377,60.3890769281325
middlesex county,21,100,10774,7140,677,1788,9.5,272,100,440,9,29,79,22,7,130.33038568787245,Middlesex General District Court,119,51119,0.0310192023633678,9.481792717086835,2.5245962502320403,0.6329787234042553,5.592841163310962,4.083905698904771,9,27.848101265822784,0.08860759493670886,82.66683124687896,0.296114578491231,0.36123290458858753,8402,77.98403564135883
montgomery county,590,2150,99159,42229,16626,39625,23.8,7162,12542,29102,819,1907,413,241,70,386.8469831965637,Montgomery/Christiansburg General District Court,121,51121,0.035486587272945985,39.37104833171517,7.22274327090834,0.5547378104875805,31.651735015772868,29.348823606530928,38.093023255813954,58.35351089588377,0.1694915254237288,256.32615557871776,0.3216499785410796,0.39387644006270095,80834,81.5195796649825
nelson county,30,111,14777,9947,1346,2936,14.4,430,811,575,17,32,73,23,9,470.74522929275236,Nelson General District Court,125,51125,0.022288261515601784,13.531718105961597,2.9099275901739188,0.6262359920896506,27.622615803814714,3.8911822426744265,15.315315315315313,31.506849315068493,0.1232876712328767,31.390652693816918,0.28437398297606786,0.4557326506347412,11804,79.88089598700684
new kent county,35,118,24139,9495,713,2106,5.2,341,242,1177,11,36,99,29,7,210.03428509961105,New Kent General District Court,127,51127,0.04908835904628331,7.509215376513954,1.4126517254235884,0.6551724137931034,11.490978157644824,4.875926923236257,9.322033898305085,29.292929292929294,0.0707070707070707,114.9288554892446,0.2392006980098197,0.1457698822772589,18524,76.73888727784912
norfolk city,7358,25268,235037,102542,51298,110035,17.3,26249,27420,24073,9701,20022,2986,1370,718,53.27492894658474,Norfolk General District Court,710,51710,0.1434363912823112,50.0263306742603,11.168028863540634,0.4550766983199416,24.919343845140183,10.242217182826534,38.39243311698591,45.880776959142665,0.24045545880776958,4411.775006507397,0.5245448682166396,0.26951160646630284,97557,41.50708186370656
northampton county,66,194,12115,7456,1857,3913,17.1,665,371,344,36,115,88,38,18,211.71179898471348,Northampton General District Court,131,51131,0.035541195476575124,24.906115879828324,5.489063144861742,0.46181172291296624,9.481216457960643,2.8394552208006605,18.556701030927837,43.18181818181818,0.20454545454545456,57.22401896398205,0.1884211055841206,0.16837416481069045,6735,55.59224102352456
northumberland county,27,95,12085,9009,582,1269,10.3,118,208,480,13,22,68,12,7,191.4315536816559,Northumberland General District Court,133,51133,0.04639175257731959,6.460206460206461,0.9764170459247,0.6573033707865169,16.390858944050432,3.971865949524204,13.684210526315791,17.647058823529413,0.10294117647058823,63.129613522841375,0.3114510225144541,0.4356961010221084,8237,68.15887463798097
nottoway county,97,329,15597,6683,1689,4019,18.9,599,435,619,75,200,162,57,19,314.3897004777744,Nottoway General District Court,135,51135,0.057430432208407343,25.273080951668415,3.840482144002052,1.3346560846560847,10.823587957203284,3.968711931781753,22.796352583586625,35.18518518518518,0.11728395061728394,49.61040382778895,0.22130585146159337,0.22705678126024295,8436,54.08732448547797
orange county,186,527,37208,15895,3256,7391,10.1,1235,1737,1431,149,212,231,68,33,340.51499001095794,Orange General District Court,137,51137,0.057125307125307126,20.484429065743946,3.319178671253494,0.55908203125,23.501555946421323,3.8459471081487853,28.27324478178368,29.43722943722944,0.14285714285714285,109.2697857407177,0.29414946410374476,0.2190993797183569,28024,75.31713609976349
page county,81,331,23750,11878,2583,6800,9.5,848,1148,636,30,118,201,45,16,310.01727343843777,Page General District Court,139,51139,0.0313588850174216,21.74608519952854,3.5705263157894738,0.5715245130960376,16.88235294117647,2.6778947368421053,9.06344410876133,22.388059701492537,0.07960199004975124,76.60863453376639,0.5114915154207432,0.4579241076577102,21947,92.40842105263158
patrick county,28,119,17606,10006,1779,3344,10.8,574,394,499,19,37,79,17,9,482.95440237737,Patrick General District Court,141,51141,0.015739179314221474,17.779332400559664,3.260252186754516,0.8472385428907168,11.782296650717704,2.8342610473702146,15.966386554621847,21.518987341772153,0.11392405063291139,36.45478727046173,0.27600806759852553,0.4248026030067484,15731,89.35022151539248
petersburg city,2500,8276,33365,18026,9172,19591,21.1,4399,5491,2354,2957,7469,775,368,189,22.720463464677692,Petersburg General District Court,730,51730,0.2725686873092019,50.88205924775324,13.184474748988462,0.7812284334023465,28.028176203358683,7.055297467405965,35.729821169647174,47.483870967741936,0.24387096774193548,1468.4999736854315,0.2790228403585549,0.5163900888089936,4888,14.650082421699388
pittsylvania county,212,863,60148,29468,5236,12835,15,2156,2646,2394,129,349,451,128,53,969.0027822907757,Pittsylvania General District Court,143,51143,0.04048892284186402,17.768426768019545,3.584491587417703,0.9437706725468578,20.61550447993767,3.9801822171975796,14.947856315179605,28.38137472283814,0.11751662971175167,62.07206119450641,0.19714266918628087,0.452779782479966,44162,73.42222517789453
portsmouth city,3353,10666,97299,43233,17121,40522,17.6,9132,6128,5257,3773,8826,1697,763,355,33.30061825380587,Portsmouth General District Court,740,51740,0.1958413644062847,39.601693151065156,9.38550242037431,0.5163132137030995,15.1226494250037,5.402933226446315,35.374085880367524,44.96169711255156,0.20919269298762522,2921.837644527211,0.4995400359217244,0.4519687753748037,34957,35.92739904829443
powhatan county,48,187,31074,11841,764,1668,3.3,277,169,1010,39,65,116,23,12,260.2024627062958,Powhatan General District Court,145,51145,0.06282722513089005,6.452157756946204,0.8914204801441721,0.45781637717121587,10.13189448441247,3.2503057218253204,20.855614973262032,19.82758620689655,0.10344827586206896,119.42239007581898,0.3586291339763622,0.335630444854774,26356,84.81688871725558
prince edward county,203,662,21932,9171,3028,6152,21.6,1270,1196,4875,165,327,221,77,36,349.94631867227497,Prince Edward General District Court,147,51147,0.06704095112285337,33.01711918002399,5.790625569943462,1.0951219512195123,19.4408322496749,22.22779500273573,24.924471299093657,34.841628959276015,0.16289592760180996,62.67246954679165,0.2589135393433897,0.25446788427957906,13117,59.807587087360936
prince george county,415,1516,42873,13444,3316,10967,8,1512,2618,3141,571,1349,183,69,34,265.3418527289758,Prince George General District Court,149,51149,0.12515078407720145,24.66527819101458,3.526695122804562,0.7449952335557674,23.8716148445336,7.326289272969001,37.66490765171504,37.704918032786885,0.18579234972677597,161.5764703497082,0.2697213979575648,0.3569495545276545,22268,51.93944907051058
prince william county,3846,12381,484625,160256,39608,113412,6.1,18881,24166,34174,3729,10689,1850,536,276,335.25464422018,Prince William General District Court,153,51153,0.097101595637245,24.715455271565496,3.896002063451122,0.4077393075356415,21.308150812965117,7.0516378643280895,30.11873031257572,28.972972972972972,0.1491891891891892,1445.542987561778,0.4251927648318096,0.4368875980343425,188367,38.86860974980655
pulaski county,315,1082,33771,17039,4006,8939,14.6,1454,1528,1324,250,815,361,166,50,319.8389023486247,Pulaski General District Court,155,51155,0.07863205192211682,23.51076941135043,4.305469189541322,0.6930272108843537,17.093634634746614,3.920523526102277,23.10536044362292,45.98337950138504,0.13850415512465375,105.58753094765683,0.28812833809401217,0.33729950193590597,30352,89.8759290515531
radford city,220,677,16505,6457,3153,7758,33.7,1619,2912,6753,102,462,142,81,32,9.676386930117555,Radford General District Court,750,51750,0.06977481763399937,48.83072634350317,9.80914874280521,0.6491935483870968,37.53544728022686,40.914874280521055,15.066469719350073,57.04225352112676,0.22535211267605634,1705.698637228791,0.3584189597920403,0.2303516427753792,13424,81.33292941532869
rappahannock county,7,36,7409,3848,633,1983,9.5,189,396,147,2,6,30,5,1,266.3722350693426,Rappahannock General District Court,157,51157,0.011058451816745656,16.45010395010395,2.5509515454177354,0.4965913168281306,19.969742813918305,1.984073424213794,5.555555555555555,16.666666666666664,0.03333333333333333,27.814460460082383,0.04932123829231774,0.3766397885765303,6347,85.66608179241463
richmond city,10886,33127,227595,112848,57759,116206,18.8,29083,30951,24444,13620,30281,2678,1554,790,59.925011624570786,Richmond City General District Court,760,51760,0.18847279211897713,51.18300723096555,12.778400228476022,0.4636556104446013,26.634597180868457,10.74013049495815,41.11449874724545,58.02837938760269,0.2949962658700523,3797.9967601154412,0.5894829106585454,0.6234089471344249,93413,41.04352028823129
richmond county,33,92,9047,3959,864,2188,9.3,198,385,284,14,58,43,17,6,191.4778782188227,Richmond County General District Court,159,51159,0.03819444444444445,21.823692851730232,2.188570796949265,0.851010101010101,17.595978062157222,3.1391621531999556,15.217391304347828,39.53488372093023,0.13953488372093023,47.24827789067625,0.14312298743276236,0.02346385567407677,5466,60.41781806123577
roanoke city,2232,6978,98677,48931,20977,44787,19.7,9142,8042,3969,1937,5665,1415,691,335,42.52121312835376,Roanoke City General District Court,770,51770,0.1064022500834247,42.8705728474791,9.264570264600668,0.5273522975929978,17.956103333556612,4.022213889761545,27.75867010604758,48.8339222614841,0.23674911660777384,2320.653451305244,0.5832920955924475,0.4673995469610016,54810,55.54485847765943
roanoke county,635,1871,96793,42251,9312,19941,7.3,3703,4129,4759,423,1609,431,212,95,250.54751255420825,Roanoke County General District Court,161,51161,0.06819158075601374,22.039715036330502,3.825689874267767,0.4905982905982906,20.706082944686827,4.91667785893608,22.60823089257082,49.187935034802784,0.22041763341067286,386.3259268201992,0.35120921819224366,0.2541556257783267,80473,83.13927660058063
russell county,49,184,25635,12772,2534,6090,18.1,762,634,642,5,62,124,25,4,473.5239432181175,Russell General District Court,167,51167,0.019337016574585635,19.840275602881302,2.972498537156232,1.0590062111801242,10.410509031198686,2.5043885313048566,2.717391304347826,20.161290322580644,0.03225806451612903,54.136650040929084,0.3999612589662014,0.6431325981652174,24810,96.78174370977179
salem city,340,1124,25477,11096,3699,6857,10.9,1691,1289,2834,356,954,234,122,43,14.515112250901847,Salem General District Court,775,51775,0.09191673425250067,33.33633741888969,6.637359186717432,0.46863799283154123,18.798308298089545,11.123758684303489,31.672597864768683,52.13675213675214,0.18376068376068377,1755.2051654589907,0.36285330936491667,0.30938234921780283,20986,82.37233583231934
scott county,41,144,21504,11776,1940,4460,18,523,270,402,4,34,113,27,4,535.8272719476973,Scott General District Court,169,51169,0.021134020618556702,16.474184782608695,2.4321056547619047,0.8050847457627118,6.053811659192825,1.8694196428571428,2.7777777777777777,23.893805309734514,0.035398230088495575,40.13233578394462,0.4163031489515607,0.1859748702275263,20613,95.85658482142857
shenandoah county,177,527,44630,21319,4905,11652,12.3,1683,1813,1368,84,305,239,106,21,508.0793015998799,Shenandoah General District Court,171,51171,0.036085626911314984,23.007645761996343,3.7710060497423257,0.6671261199172984,15.559560590456575,3.065202778400179,15.939278937381404,44.35146443514644,0.08786610878661087,87.84061830400404,0.3076860841958004,0.3835600321394804,37685,84.43871835088505
smyth county,144,556,29585,15080,3650,8004,16.5,1366,1420,944,53,226,264,51,26,451.4396931012926,Smyth General District Court,173,51173,0.03945205479452055,24.20424403183024,4.617204664525943,0.9033942558746736,17.74112943528236,3.1908061517660977,9.532374100719425,19.318181818181817,0.09848484848484848,65.53477784985516,0.32836043186367203,0.4741036992244817,27717,93.68598952171709
southampton county,157,427,17988,7774,1735,3866,8.7,697,169,679,130,298,136,35,15,599.195714451352,Southampton General District Court,175,51175,0.0904899135446686,22.31798302032416,3.8748054258394484,0.6739130434782609,4.371443352302121,3.774738714698688,30.44496487119438,25.735294117647058,0.11029411764705882,30.020241410555723,0.21966770381477793,0.5935980331199403,10862,60.38470091171892
spotsylvania county,1051,3238,143876,54020,10439,25792,7,5089,6583,7922,773,2641,690,261,97,401.96831715172743,Spotsylvania General District Court,177,51177,0.10068014177603218,19.324324324324323,3.537073591147933,0.7657976137870084,25.52341811414392,5.506130278851233,23.872760963557752,37.826086956521735,0.14057971014492754,357.92870696745086,0.25386653684128385,0.2215940952810555,90118,62.63588089743946
stafford county,1080,3110,160520,53864,9837,27660,5.1,4457,8696,11671,869,2548,666,197,94,269.20500175271076,Stafford General District Court,179,51179,0.10978956999085086,18.262661517896923,2.7766010465985547,0.5831566192063011,31.438900939985537,7.270745078494892,27.942122186495176,29.57957957957958,0.14114114114114115,596.2742109355464,0.331453143658429,0.2935387823620584,86141,53.663717916770494
staunton city,218,709,25765,12352,4600,8915,12.6,1830,1970,2020,184,407,225,115,51,19.92048496284597,Staunton General District Court,790,51790,0.04739130434782609,37.240932642487046,7.102658645449253,0.5854952830188679,22.097588334268085,7.8400931496215795,25.952045133991536,51.11111111111111,0.22666666666666666,1293.3922064676003,0.28947600334472023,0.2921113414464557,20325,78.88608577527654
suffolk city,1384,4256,96638,39651,11006,26400,9.9,5813,5028,5557,1544,3447,801,357,183,399.1670625822566,Suffolk General District Court,800,51800,0.12574959113210976,27.757181407782905,6.015232103313396,0.48291571753986334,19.045454545454547,5.7503259587325894,36.278195488721806,44.569288389513105,0.22846441947565543,242.09913356787985,0.4029409485842624,0.29105857917495465,44937,46.500341480577
surry county,25,74,6552,3438,545,1196,11.6,184,137,369,16,29,46,9,6,278.9494484549948,Surry General District Court,181,51181,0.045871559633027525,15.852239674229205,2.8083028083028085,0.582089552238806,11.454849498327759,5.631868131868132,21.62162162162162,19.565217391304348,0.13043478260869565,23.488126742279928,0.00716845466664969,0.09873206226343624,3566,54.42612942612942
sussex county,60,198,10793,4672,1138,2933,12.1,428,175,370,42,95,94,25,18,490.22580567069014,Sussex General District Court,183,51183,0.05272407732864675,24.357876712328768,3.965533215973316,0.9855072463768116,5.966587112171838,3.428147873621792,21.21212121212121,26.595744680851062,0.19148936170212766,22.016384847863787,0.2272100570910277,0.4667808076168205,4354,40.34096173445752
tazewell county,210,621,39933,19804,4299,10127,19.3,1519,1064,1673,72,357,282,91,24,518.7911929016199,Tazewell General District Court,185,51185,0.04884856943475227,21.707735810947284,3.803871484736934,1.0278551532033426,10.506566604127581,4.189517441714872,11.594202898550725,32.269503546099294,0.0851063829787234,76.9731648231211,0.600639663146394,0.5108526104376727,37114,92.94067563168306
virginia beach city,8328,28365,457066,190734,63071,146242,8.4,31198,41259,30162,14169,24906,2698,885,498,244.7187954261257,Virginia Beach General District Court,810,51810,0.1320416673272978,33.067518114232385,6.82571007250594,0.5629907818368044,28.212825316940414,6.599046964770952,49.95240613432046,32.80207561156413,0.18458117123795403,1867.7192293469607,0.4106586728442278,0.3362939752402169,271315,59.36013617289406
warren county,194,677,41104,16936,3658,9066,11.3,1338,1335,1763,91,301,290,87,25,214.57181366972304,Warren General District Court,187,51187,0.05303444505194095,21.598960793575813,3.255157648890619,0.6481081081081081,14.72534745201853,4.289120280264695,13.44165435745938,30,0.08620689655172414,191.56290519717942,0.3808589103218664,0.43684199657594475,33857,82.36911249513429
washington county,158,670,53913,25505,5348,11465,11,1365,1630,2544,59,240,377,103,33,561.1931908104134,Washington General District Court,191,51191,0.029543754674644727,20.968437561262498,2.5318568805297423,0.8015414258188824,14.217182730047973,4.718713482833454,8.805970149253731,27.320954907161806,0.08753315649867374,96.06852129147323,0.558547122524719,0.3202387291826142,50885,94.38354385769667
waynesboro city,327,1156,22574,10395,3889,7728,11.7,1777,1838,1010,293,836,252,104,59,14.969795807169925,Waynesboro General District Court,820,51820,0.08408331190537413,37.412217412217416,7.871888012758039,0.6159695817490495,23.783643892339544,4.474173828298042,25.346020761245676,41.269841269841265,0.23412698412698413,1507.969800709504,0.29213048461310054,0.32309426326002993,16386,72.58793302028883
westmoreland county,81,280,18683,11300,1681,3771,13.8,771,647,499,87,143,139,27,12,229.32607489586533,Westmoreland General District Court,193,51193,0.04818560380725759,14.876106194690268,4.1267462398972325,0.6580345285524568,17.157252718111906,2.670877268104694,31.071428571428573,19.424460431654676,0.08633093525179857,81.46914827929515,0.3225741216002713,0.4134804213873981,11700,62.62377562489965
winchester city,315,1067,27981,12468,6544,14549,19.3,3077,2923,2589,226,818,270,140,46,9.192899380502945,Winchester General District Court,840,51840,0.048135696821515896,52.48636509464228,10.99674779314535,0.5181636726546907,20.090727885078014,9.25270719416747,21.180880974695405,51.85185185185185,0.17037037037037037,3043.7622388584386,0.1977017712325171,0.1947101055892458,17552,62.72827990422072
wythe county,116,465,28219,14016,2903,5680,15.6,1057,669,1379,66,202,214,58,19,461.9521217105206,Wythe General District Court,197,51197,0.03995866345160179,20.712043378995435,3.7457032495836136,0.8437132784958872,11.778169014084506,4.886778411708423,14.193548387096774,27.102803738317753,0.08878504672897196,61.0864171280574,0.4931259789692692,0.4110278132146149,26294,93.17835500903647
york county,625,1910,70590,28211,7621,19332,5.4,3300,5187,4650,698,1745,272,142,58,104.70132275897329,York General District Court,199,51199,0.08201023487731268,27.014285207897625,4.674883127921802,0.664050822122571,26.831160769708255,6.587335316617085,36.544502617801044,52.20588235294118,0.21323529411764705,674.2035166308362,0.27350982172929494,0.3458827650371441,47260,66.94999291684375
